Ticker,Perf Week,Perf Month,Perf Quart,Perf Half,Perf Year,Perf YTD,Volatility W,Volatility M,Recom,Avg Volume,Rel Volume,Price,Change,Volume
RGTX,0.3657,0.9312,,,,1.4338,0.2546,0.18309999999999998,,341600.0,8.16,46.98,0.5283,2788478.0
PRCH,-0.016,0.9295,1.2771,2.4476,2.8972,1.0041,0.0438,0.1246,1.33,3490000.0,0.93,9.86,0.0368,3232622.0
LTRY,1.0787,0.9277,0.1594,3.9231,-0.1489,2.3058,0.44,0.196,1.0,3290000.0,7.57,1.6,-0.1011,24913775.0
TDUP,0.0949,0.9133,1.9297,6.425700000000001,2.6231999999999998,4.3957,0.0398,0.09140000000000001,1.5,1810000.0,1.29,7.5,0.0638,2338568.0
QMMM,0.2212,0.9077,0.83,-0.2023,,0.0781,0.0315,0.092,,1200000.0,1.16,1.38,0.029900000000000003,1390223.0
AYTU,-0.22010000000000002,0.9057,0.4963,0.2625,-0.3442,0.1882,0.0342,0.1641,1.0,1200000.0,0.38,2.02,0.0,459650.0
ADUR,0.3538,0.9042,0.45280000000000004,0.3274,1.4228999999999998,0.3124,0.0629,0.0533,1.0,89950.0,4.99,8.15,0.1241,448495.0
QUBT,0.3063,0.8948,0.6114999999999999,4.0502,15.0527,-0.2707,0.1048,0.1016,1.0,18290000.0,2.48,12.07,0.1452,45311817.0
TZUP,0.1465,0.8902,2.9295,1.5594999999999999,0.7062999999999999,1.7609000000000001,0.0761,0.046799999999999994,,185310.0,1.76,9.47,0.0725,326921.0
LPRO,-0.0736,0.875,-0.6228,-0.6845,-0.6972,-0.6734,0.025,0.0635,2.0,3090000.0,0.31,1.95,-0.0051,966219.0
EYEN,0.7965000000000001,0.8622,0.20829999999999999,-0.7714,-0.9656999999999999,-0.8262,0.2804,0.1326,3.0,1130000.0,5.13,2.03,0.45,5777044.0
LSEA,-0.0009,0.856,0.36369999999999997,0.058499999999999996,0.0738,0.3204,0.0009,0.1084,3.0,964010.0,1.39,11.21,-0.0009,1339439.0
NVFY,0.3285,0.8545,1.7022,1.1721,-0.2632,1.2889,0.0931,0.0682,,567380.0,0.07,1.54,-0.031400000000000004,41672.0
EVLV,0.431,0.8492000000000001,0.6740999999999999,1.2425,1.1775,0.5215,0.0471,0.0721,1.5,2230000.0,2.31,6.01,0.0101,5140711.0
APYX,0.1216,0.8445999999999999,0.0993,0.3496,0.0375,0.0506,0.0558,0.1079,2.33,186720.0,0.72,1.66,0.1216,134530.0
ELPW,-0.1143,0.8439,4.4928,-0.2298,-0.5338,2.7576,0.2071,0.1388,,328050.0,1.96,4.96,0.10220000000000001,643150.0
GOGO,0.05,0.8379000000000001,0.6093,0.6465000000000001,0.1839,0.5834,0.0353,0.08869999999999999,2.0,1930000.0,2.28,12.81,0.056900000000000006,4396385.0
APLD,0.3381,0.8332999999999999,-0.2977,-0.0348,0.6332,-0.0209,0.051100000000000007,0.0632,1.0,32860000.0,1.7,7.48,0.1032,55717003.0
WKEY,0.31010000000000004,0.8308,0.29350000000000004,2.6244,2.7188,-0.2115,0.0718,0.0652,1.0,146730.0,3.23,7.14,0.0968,474104.0
SKIN,0.0,0.8288,0.0745,0.1054,-0.332,0.08810000000000001,0.08470000000000001,0.138,3.6,867600.0,0.76,1.73,0.109,660628.0
ANY,0.13470000000000001,0.8237000000000001,0.3306,-0.3531,-0.4207,-0.0613,0.0415,0.0512,1.0,385200.0,1.23,0.89,0.0002,474743.0
MATH,0.1618,0.8065000000000001,0.3208,1.9765000000000001,0.958,1.4347999999999999,0.09210000000000002,0.0694,,124930.0,3.35,2.8,-0.0378,418602.0
MDCX,0.18989999999999999,0.8061,0.77,2.1607,,1.9136000000000002,0.0971,0.0668,1.0,105180.0,3.53,7.08,-0.0817,371664.0
CONL,0.2202,0.8025,0.0369,-0.5473,-0.3912,-0.1491,0.0567,0.1109,,6850000.0,1.38,30.03,0.0992,9472726.0
ROMA,-0.0149,0.8009000000000001,1.726,2.0051,1.5190000000000001,1.5513,0.0169,0.0524,,69860.0,1.34,1.99,-0.0149,93813.0
COIG,0.24050000000000002,0.7995,,,,0.8652,0.0557,0.1143,,14010.0,0.62,29.81,0.09720000000000001,8616.0
TSLR,-0.0148,0.7885,-0.18359999999999999,-0.2755,1.0685,-0.46240000000000003,0.044500000000000005,0.0659,,4460000.0,0.68,23.25,0.0379,3033532.0
OPAL,0.1261,0.7857,-0.1438,-0.3261,-0.5,-0.2625,0.056299999999999996,0.0658,1.67,160560.0,3.67,2.5,0.0,589893.0
GSIW,0.1281,0.7851,0.4207,0.0793,-0.8959999999999999,0.08259999999999999,0.0663,0.1272,,756210.0,0.06,0.72,-0.039900000000000005,45391.0
TSLL,-0.013500000000000002,0.7829,-0.19269999999999998,-0.2894,0.9704,-0.4689,0.0454,0.0658,,209100000.0,0.86,14.62,0.0391,180001941.0
TSLG,-0.015,0.7807999999999999,-0.1858,,,-0.4648,0.044800000000000006,0.0652,,2990000.0,2.57,7.23,0.0373,7706633.0
TVRD,0.2278,0.7792,1.1406,1.9358000000000002,0.21760000000000002,0.7908,0.0694,0.054000000000000006,1.0,20570.0,2.48,32.88,0.0049,51020.0
QNTM,0.33549999999999996,0.7787000000000001,0.9615,1.4837,-0.4629,2.3207,0.1091,0.075,1.0,578730.0,0.37,12.22,-0.006500000000000001,212428.0
TSLT,-0.0178,0.7766,-0.1977,-0.2975,0.9451999999999999,-0.4752,0.0447,0.0661,,8029999.999999999,1.01,19.88,0.036000000000000004,8125451.0
ALMU,0.009000000000000001,0.7741,0.8969,2.488,3.1797000000000004,0.6118,0.013000000000000001,0.0723,,99280.0,2.08,12.33,-0.0096,206336.0
ACOG,0.2761,0.7663,0.38380000000000003,0.5246,-0.31679999999999997,0.4754,0.1223,0.0789,1.0,85420.0,4.39,8.69,-0.11779999999999999,375422.0
VVPR,0.0625,0.7606999999999999,5.255599999999999,4.869,0.4894,2.7068,0.0706,0.0666,1.0,5870000.0,0.07,4.93,0.08109999999999999,415153.0
ZDAI,0.048499999999999995,0.7548,0.1714,-0.9168000000000001,,-0.39770000000000005,0.0192,0.17550000000000002,,798630.0,1.27,0.85,0.0872,1013748.0
CURI,0.1176,0.7522,1.3658000000000001,2.8481,4.9029,2.9739,0.0391,0.0926,1.0,546670.0,0.72,6.08,-0.0318,395195.0
SPCY,-0.0751,0.7476999999999999,,,,0.1668,0.0236,0.0806,,4390.0,0.64,20.89,-0.0011,2796.0
RVNL,0.07429999999999999,0.7468,,,,0.8919,0.0756,0.0646,,5850.0,0.95,49.11,-0.053200000000000004,5555.0
SOC,0.1507,0.7415999999999999,0.1334,0.49560000000000004,1.3725,0.41,0.0712,0.0518,1.0,1780000.0,3.83,32.29,-0.0019,6804129.0
CPS,-0.0889,0.7406,0.5051,0.5713,0.6137,0.6327,0.0318,0.08779999999999999,3.0,409170.0,0.45,22.14,0.0005,184455.0
JL,0.30510000000000004,0.7402,0.036699999999999997,0.4139,-0.2418,0.3907,0.0533,0.038,,28310.0,0.38,5.09,0.0716,10640.0
ADCT,0.3195,0.7287,0.36810000000000004,0.0421,-0.45740000000000003,0.1206,0.1516,0.1035,1.0,395320.0,2.49,2.23,0.132,984901.0
PNBK,0.08810000000000001,0.7188,3.9832,2.1882,0.7807999999999999,2.0566999999999998,0.029500000000000002,0.1358,3.0,546850.0,0.3,5.93,0.0313,163391.0
TPC,-0.0322,0.7178,0.5962,0.1837,0.7529,0.4537,0.011899999999999999,0.057300000000000004,1.0,674330.0,0.98,35.18,-0.011200000000000002,662593.0
LAYS,-0.052199999999999996,0.716,,,,0.19010000000000002,0.0092,0.0426,,2540.0,0.28,21.79,-0.0069,707.0
FTEK,0.5628,0.7143,0.6311,0.6311,0.4,0.6,0.1139,0.0658,1.0,143070.0,2.4,1.68,0.05,343979.0
IONQ,0.4072,0.7086,0.44270000000000004,0.8149,4.156499999999999,0.0962,0.1648,0.08039999999999999,1.33,19280000.0,5.4,45.79,0.3652,104037013.0
VRTL,-0.0432,0.7071999999999999,,,,0.0955,0.0215,0.0594,,27580.0,0.88,26.12,-0.016200000000000003,24289.0
CFSB,0.7448999999999999,0.7055,0.7404000000000001,0.9956,0.8049,1.0133,0.24989999999999998,0.1153,,8080.0,11.63,13.61,-0.0051,93946.0
FULC,-0.0727,0.7047,0.5896,1.0198,-0.2052,0.30210000000000004,0.0297,0.0783,2.29,550770.0,0.78,6.12,-0.0208,430059.0
ARQQ,0.6354,0.7017,0.5475,2.2622,1.4691999999999998,-0.3625,0.13849999999999998,0.0842,1.0,516280.0,6.41,24.76,-0.0436,3309987.0
LICN,0.10550000000000001,0.7014,-0.6236999999999999,-0.9845999999999999,-0.9811,-0.8347,0.035,0.1545,,624150.0,0.07,5.87,-0.050199999999999995,43070.0
OKLO,0.0617,0.6995999999999999,0.024,0.9216,4.1186,0.8709,0.061500000000000006,0.058600000000000006,1.62,13390000.0,1.18,39.72,0.0791,15871029.0
BROG,0.6148,0.6965,0.6769,0.5034000000000001,1.1165,0.3885,0.1284,0.0688,1.0,14240.0,14.64,2.18,0.2386,208532.0
ATOM,-0.08689999999999999,0.6931,0.0817,0.2259,0.5149,-0.4293,0.0308,0.061,1.0,491630.0,1.05,6.62,-0.0068000000000000005,516881.0
PTIX,0.7212000000000001,0.6875,0.4447,-0.3386,-0.7443000000000001,-0.21719999999999998,0.7881999999999999,0.3275,,2110000.0,0.43,5.37,-0.12539999999999998,907581.0
LOT,-0.022099999999999998,0.687,-0.1401,-0.4989,-0.7412000000000001,-0.38780000000000003,0.0692,0.0537,3.0,218020.0,1.33,2.21,0.0676,289397.0
TMC,0.303,0.6862999999999999,1.1939,3.4909,2.0069999999999997,2.8393,0.10679999999999999,0.0786,1.5,7660000.0,0.63,4.3,-0.020499999999999997,4845311.0
BTCS,0.515,0.6833,0.1348,-0.0706,0.8144,0.2267,0.0794,0.1606,1.0,721620.0,4.69,3.03,0.114,3387511.0
FOSL,0.0616,0.6739,0.006500000000000001,0.1923,0.069,-0.0719,0.0755,0.054400000000000004,4.0,431480.0,0.65,1.55,0.0333,278706.0
CPSH,0.3175,0.6711,0.5466,0.7659999999999999,0.4261,0.5466,0.0441,0.061200000000000004,,49310.0,5.93,2.49,0.057300000000000004,292213.0
TSSI,0.3811,0.6667000000000001,-0.0699,0.6509,7.277,0.0329,0.10779999999999999,0.1445,,1620000.0,1.31,12.25,0.0802,2119416.0
IZEA,0.0103,0.6667000000000001,0.1452,0.0592,0.0806,0.0727,0.0356,0.062400000000000004,1.0,53530.0,0.88,2.95,0.049800000000000004,47349.0
CCM,0.009000000000000001,0.6659999999999999,0.6714,0.3379,0.3586,0.4647,0.042800000000000005,0.0981,,36220.0,0.01,7.88,0.009000000000000001,364.0
HOVR,0.43670000000000003,0.6657,0.5966,1.2589,-0.4321,-0.25120000000000003,0.15869999999999998,0.0942,1.0,444390.0,1.43,0.85,-0.0599,636484.0
AVL,-0.0194,0.6647,-0.031400000000000004,0.4413,,-0.20190000000000002,0.015600000000000001,0.0394,,639140.0,0.26,27.75,0.0069,167498.0
ARKZ,0.009399999999999999,0.6640999999999999,-0.053899999999999997,-0.2003,-0.1974,-0.2379,0.0348,0.0513,,3080.0,3.02,28.12,0.0472,9300.0
EVAV,0.0616,0.6622,0.0263,0.364,0.35619999999999996,0.11199999999999999,0.045899999999999996,0.052300000000000006,,6620.0,1.97,24.09,0.041100000000000005,13029.0
AVGX,-0.021099999999999997,0.6565000000000001,-0.0355,0.3937,,-0.2116,0.0144,0.038900000000000004,,916300.0,0.22,25.56,0.0051,199281.0
MUU,-0.0147,0.6551,-0.24670000000000003,-0.3322,,-0.0346,0.0246,0.0493,,487160.0,0.24,14.78,-0.0192,117289.0
TPCS,-0.045,0.6537000000000001,0.2884,0.2403,0.0641,0.0466,0.0688,0.0526,,53140.0,1.29,3.82,-0.047400000000000005,68299.0
REFR,0.0,0.6476000000000001,0.26280000000000003,-0.12179999999999999,-0.12179999999999999,0.011699999999999999,0.035699999999999996,0.0708,1.0,33240.0,2.89,1.73,0.042199999999999994,96195.0
BOOT,0.0297,0.6475,0.24350000000000002,0.18989999999999999,0.38780000000000003,0.051100000000000007,0.0265,0.0458,1.2,1080000.0,0.77,159.58,0.0138,828231.0
NBIS,0.0562,0.6463,-0.051100000000000007,1.041,-0.5392,0.36460000000000004,0.029300000000000003,0.051699999999999996,1.5,11730000.0,0.93,37.8,-0.0288,10867789.0
ELON,0.0232,0.6453,-0.2625,,,-0.35700000000000004,0.042199999999999994,0.06269999999999999,,5180.0,0.18,17.7,0.048799999999999996,946.0
NVDG,-0.029300000000000003,0.6436,-0.1514,,,-0.23,0.0271,0.0454,,329390.0,0.91,10.93,0.020499999999999997,301009.0
NVDU,-0.0325,0.6434000000000001,-0.1561,-0.3221,0.18710000000000002,-0.23120000000000002,0.025,0.0455,,1500000.0,0.66,71.95,0.0171,994504.0
MULL,-0.026000000000000002,0.6424,-0.24989999999999998,-0.3425,,-0.0426,0.0264,0.0493,,103120.0,0.09,13.09,-0.022400000000000003,9355.0
OM,-0.0552,0.6418,0.40659999999999996,0.7633,-0.6589,0.1093,0.0233,0.0791,1.8,153850.0,1.11,18.47,-0.006999999999999999,170164.0
DEFT,-0.0286,0.6406999999999999,0.34049999999999997,0.7895,3.6832,0.375,0.0507,0.0643,1.0,1070000.0,1.74,3.74,0.059500000000000004,1868459.0
SMR,0.055,0.6399,0.3298,-0.07150000000000001,2.4924,0.4122,0.042,0.0512,2.0,8010000.0,1.31,25.32,0.060700000000000004,10531292.0
NPCE,0.0463,0.6379,0.2977,0.9965999999999999,1.2393,0.597,0.0373,0.050199999999999995,1.0,243210.0,1.36,17.87,-0.0143,331522.0
NVDL,-0.0334,0.6371,-0.1572,-0.3187,0.17809999999999998,-0.2336,0.0258,0.0455,,26080000.0,0.6,50.88,0.0176,15779314.0
MTEN,-0.1753,0.6362,1.3562,1.0617,1.1438,0.9952,0.026699999999999998,0.0973,,166440.0,0.19,12.37,-0.0629,31607.0
NVDX,-0.0339,0.6347,-0.16519999999999999,-0.3337,0.15039999999999998,-0.2457,0.024,0.045599999999999995,,19960000.0,1.05,10.56,0.0154,20903014.0
HUMA,0.2698,0.6327,-0.322,-0.46009999999999995,-0.6601,-0.5247999999999999,0.0719,0.084,1.29,4450000.0,1.09,2.4,0.0256,4843935.0
XTNT,0.1323,0.6289,0.2973,0.6934999999999999,0.0021,0.64,0.0482,0.0508,1.0,218500.0,0.3,0.73,0.0527,66259.0
CHGG,0.21100000000000002,0.6277,-0.3069,-0.42710000000000004,-0.7565000000000001,-0.38439999999999996,0.0552,0.0431,4.2,3340000.0,0.59,0.99,0.011200000000000002,1977564.0
RBLU,0.0232,0.6225999999999999,,,,0.5542,0.011200000000000002,0.0451,,5200.0,0.42,39.48,0.0131,2205.0
CMTL,0.2733,0.6222,0.0379,-0.1736,-0.1275,-0.4539,0.0719,0.0479,2.0,301550.0,0.94,2.19,0.1173,283541.0
GTI,0.2327,0.6208,-0.3765,-0.9412,-0.9706999999999999,-0.7987000000000001,0.0815,0.1143,,13950000.0,0.89,0.18,0.12480000000000001,12401596.0
VSA,-0.04769999999999999,0.6207,0.7964,-0.1501,-0.5166,0.0969,0.0373,0.0834,1.0,698620.0,0.06,0.79,-0.0489,44989.0
SLSN,0.0265,0.6192,0.5,0.5796,1.5973,0.5841,0.0178,0.0699,,129350.0,0.27,3.87,-0.0077,34373.0
CMCT,0.14880000000000002,0.6179,-0.5985,-0.8854000000000001,-0.9901000000000001,-0.8683,0.0471,0.0696,3.0,61290.0,0.17,7.41,-0.0414,10148.0
BULZ,-0.04019999999999999,0.6153,-0.2163,-0.1532,-0.0167,-0.1671,0.0219,0.044199999999999996,,257180.0,0.95,135.04,0.0076,243467.0
AS,0.2152,0.6153,0.31079999999999997,0.9186,1.3387,0.3408,0.0859,0.0461,1.65,4590000.0,1.45,37.49,0.0132,6653004.0
LZMH,0.1208,0.613,,,,1.9680000000000002,0.0747,0.0635,,620800.0,0.3,14.84,0.1433,183351.0
OOSB,0.1016,0.613,,,,0.0325,0.0086,0.0547,,270.0,0.05,15.9,0.02,13.0
APED,0.12,0.6106,,,,0.3378,0.0374,0.0758,,2560.0,3.89,25.49,0.044500000000000005,9973.0
EWCZ,-0.04,0.6098,-0.1963,-0.04,-0.4918,-0.2084,0.0264,0.061200000000000004,2.56,813580.0,0.97,5.28,-0.031200000000000002,792197.0
ODD,0.08439999999999999,0.6082,0.5589,0.7273000000000001,0.6733,0.6323,0.0242,0.0712,1.8,895570.0,2.1,68.59,0.0583,1881387.0
PAYS,-0.0833,0.6073,0.1973,0.0667,-0.2988,0.1656,0.008199999999999999,0.059800000000000006,1.0,244980.0,0.79,3.52,-0.0085,193567.0
SOXL,-0.1061,0.6045,-0.4269,-0.4033,-0.6578,-0.39549999999999996,0.021400000000000002,0.056799999999999996,,207360000.0,0.69,16.51,-0.0288,142525368.0
EYE,0.0073,0.6017,0.6017,0.6353,0.2059,0.7985,0.0217,0.042300000000000004,1.91,2320000.0,1.06,18.74,0.0048,2461644.0
EAF,0.1389,0.5974,-0.2314,-0.5425,-0.4807,-0.4447,0.0759,0.0729,3.0,2570000.0,1.24,0.96,-0.0393,3184192.0
EVTL,-0.043899999999999995,0.5953,0.1699,0.19820000000000002,-0.23620000000000002,-0.5676,0.0698,0.050300000000000004,1.4,258010.0,0.88,5.44,0.052199999999999996,228045.0
CMP,-0.0236,0.5946,0.5814,0.29,0.4413,0.6923999999999999,0.0196,0.054900000000000004,1.8,730010.0,0.66,19.04,-0.0063,478980.0
ARRY,-0.18359999999999999,0.5912,0.0455,0.0816,-0.35850000000000004,0.1407,0.0572,0.0771,2.04,6410000.0,2.72,6.89,-0.030899999999999997,17455004.0
FARO,-0.005699999999999999,0.5909,0.5754,0.6419,1.2046999999999999,0.6562,0.0019,0.0682,3.0,621640.0,1.04,42.0,-0.0012,644411.0
WOK,0.23120000000000002,0.5893,-0.35600000000000004,-0.8832,,-0.857,0.1668,0.0926,,1260000.0,0.81,0.69,-0.009899999999999999,1026517.0
DOMO,0.2414,0.5886,0.3297,0.27949999999999997,0.45640000000000003,0.5325,0.1277,0.0571,2.2,361720.0,12.23,10.85,0.26899999999999996,4424215.0
LIF,0.0355,0.5811,0.3386,0.5046,,0.4696,0.005,0.0446,1.21,704970.0,1.19,60.65,-0.0025,837974.0
TELA,0.4796,0.5764,-0.4669,-0.4965,-0.7691,-0.5199,0.0509,0.052199999999999996,1.4,257040.00000000003,0.46,1.45,0.0432,118579.0
CARU,-0.0066,0.574,-0.10619999999999999,0.0554,0.5953,-0.018600000000000002,0.0567,0.0591,,2630.0,0.03,28.5,0.0322,84.0
FNGB,-0.0126,0.5735,-0.17,,,-0.22210000000000002,0.0158,0.0374,,3940000.0,1.31,18.85,0.0134,5166503.0
PSIX,0.0983,0.5709000000000001,0.1625,0.1448,7.7860000000000005,0.2699,0.026600000000000002,0.0481,1.0,321490.0,1.1,37.78,0.032,354255.0
RCKY,0.008100000000000001,0.5693,-0.08789999999999999,0.0208,-0.4449,-0.07629999999999999,0.024,0.10949999999999999,3.0,75030.0,0.53,21.06,0.024300000000000002,39609.0
VTYX,0.5041,0.569,0.1304,0.0282,-0.6232,-0.1689,0.0897,0.0694,1.67,1040000.0,7.7,1.82,0.1895,7979714.0
ALAB,0.0229,0.5677,0.1001,0.0434,0.3005,-0.28800000000000003,0.0304,0.0365,1.29,4310000.0,1.1,94.3,0.0231,4724005.0
TSHA,0.1133,0.5659000000000001,0.7702,0.25,-0.07769999999999999,0.6474,0.0323,0.08130000000000001,1.09,2730000.0,1.31,2.85,-0.0138,3584349.0
USD,-0.0452,0.5635,-0.1487,-0.16920000000000002,0.0256,-0.17920000000000003,0.0182,0.038900000000000004,,861290.0,0.51,53.47,0.0028000000000000004,437247.0
AKA,-0.1297,0.5589999999999999,-0.26890000000000003,-0.3272,-0.47340000000000004,-0.3013,0.0311,0.11220000000000001,2.2,14230.0,0.96,13.08,-0.039599999999999996,13613.0
SIMO,0.0638,0.5586,0.1066,0.2324,-0.1672,0.2039,0.0098,0.0281,1.22,525660.0,0.97,65.07,0.005600000000000001,510384.0
DGXX,0.0217,0.5579999999999999,-0.27690000000000003,-0.18969999999999998,-0.0473,-0.06,0.0495,0.0664,1.0,885430.0,29.99,1.41,-0.0276,26553771.0
CGC,0.4403,0.5565,0.184,-0.49079999999999996,-0.8095,-0.2956,0.0426,0.0665,3.56,7130000.0,2.0,1.93,0.0722,14237417.0
ZIPP,-0.03,0.5561,,,,0.3829,0.0337,0.06480000000000001,,1240.0,0.78,25.49,0.0132,964.0
MRIN,0.0,0.5552,-0.4764,-0.5,-0.6416,-0.5475,0.0729,0.19149999999999998,3.0,1660000.0,0.04,1.0,0.1235,59092.0
SWVL,-0.013000000000000001,0.5548,-0.0828,-0.2433,-0.4841,-0.2887,0.0318,0.0908,3.0,18840.0,0.77,4.54,-0.0412,14451.0
TNXP,0.1429,0.5511,1.879,0.985,-0.9566,-0.19949999999999998,0.0882,0.066,1.0,1380000.0,2.05,26.4,-0.0681,2835089.0
XTIA,0.3881,0.55,-0.4904,-0.8512000000000001,-0.9937,-0.8270000000000001,0.1128,0.061,1.0,370620.0,6.05,1.86,0.1553,2243116.0
HIBL,-0.0785,0.5496,-0.2757,-0.2747,-0.27899999999999997,-0.2483,0.0361,0.0475,,275200.0,0.79,31.58,-0.0003,216203.0
CHSN,-0.0019,0.5494,0.2576,-0.9284,-0.7593000000000001,-0.9098,0.1012,0.0919,,4280000.0,0.18,0.46,0.0691,764267.0
RENT,-0.057800000000000004,0.5475,-0.0462,-0.3387,-0.8281000000000001,-0.2718,0.06860000000000001,0.0728,3.0,70810.0,0.2,6.19,0.008100000000000001,14018.0
CELU,0.25129999999999997,0.5466,0.48210000000000003,-0.1011,-0.207,0.1971,0.1137,0.07730000000000001,1.0,122020.0,1.15,2.49,0.1857,140025.0
SEPN,-0.0632,0.544,0.6345000000000001,-0.5975,,-0.586,0.047,0.1039,1.5,1030000.0,0.67,9.48,0.0464,696723.0
DLLL,0.0005,0.5429999999999999,-0.2262,,,-0.1258,0.0196,0.0436,,41390.0,1.34,20.83,-0.0007000000000000001,55357.0
SNBR,-0.0197,0.5407,-0.3471,-0.22329999999999997,-0.3901,-0.37929999999999997,0.0421,0.054900000000000004,3.0,831940.0,0.35,9.46,-0.0042,288303.0
AP,0.3274,0.5385,0.5,0.7544,1.0134,0.4354,0.111,0.08650000000000001,3.0,41860.0,0.84,3.0,0.10289999999999999,35006.0
PARR,0.045700000000000005,0.5382,0.37770000000000004,0.2097,-0.2465,0.313,0.0536,0.0349,1.88,1580000.0,1.67,21.52,0.0946,2643562.0
TOON,0.08130000000000001,0.5351,0.3258,0.0559,-0.2202,0.3746,0.051399999999999994,0.0548,1.0,203490.0,1.44,0.81,-0.0083,294025.0
RKLX,0.0449,0.5346,,,,0.8083,0.0482,0.08689999999999999,,88320.0,1.84,32.84,0.0489,162897.0
BTDR,0.0983,0.5325,0.152,0.2726,1.5008000000000001,-0.3041,0.0362,0.058499999999999996,1.0,5560000.0,0.71,15.08,0.022400000000000003,3974072.0
JETU,-0.0473,0.5318,-0.3494,-0.3166,-0.193,-0.3452,0.038900000000000004,0.0481,,4640.0,0.11,18.77,0.0134,497.0
CYH,-0.1329,0.5309,0.059800000000000006,0.0054,0.022000000000000002,0.2441,0.0338,0.0516,2.8,3090000.0,0.71,3.72,-0.0582,2187330.0
EVOK,0.1654,0.5289,-0.2702,-0.1533,-0.34380000000000005,-0.1629,0.0368,0.0333,1.0,19830.0,1.79,3.7,0.0716,35454.0
GORO,-0.08869999999999999,0.5279,0.5102,3.0328,0.0818,1.5624,0.0297,0.1024,1.0,2880000.0,0.53,0.59,-0.0509,1536940.0
SOPA,0.113,0.524,-0.2601,0.41359999999999997,-0.3005,0.4254,0.0512,0.09140000000000001,1.0,542440.0,0.27,1.28,0.10339999999999999,147664.0
MVST,0.0758,0.5236,0.8205,4.6964,7.6776,0.715,0.053,0.0735,1.67,7870000.0,1.15,3.55,-0.005600000000000001,9090967.0
TSMX,0.0208,0.5232,-0.10980000000000001,-0.0825,,-0.1572,0.0301,0.0398,,647310.0,0.93,24.98,0.05,599218.0
NRG,0.0017000000000000001,0.5219,0.4656,0.6657,0.9059,0.7212000000000001,0.0165,0.053200000000000004,2.42,3470000.0,0.7,155.29,-0.0012,2444207.0
RGTI,0.201,0.5214,0.2893,9.6615,11.2655,-0.0917,0.1371,0.0932,1.0,48920000.0,3.35,13.86,0.2646,163906565.0
IREN,0.1974,0.5213,-0.1471,-0.0946,0.45909999999999995,-0.055,0.0158,0.0378,1.25,14840000.0,1.44,9.28,0.043899999999999995,21317747.0
CORZ,0.0304,0.5211,0.0028000000000000004,-0.30579999999999996,1.7628,-0.22920000000000001,0.009399999999999999,0.030600000000000002,1.17,17310000.0,0.83,10.83,0.0046,14418122.0
ICG,0.0426,0.5197999999999999,-0.3275,-0.3439,-0.6667000000000001,-0.1848,0.0675,0.052300000000000006,1.0,26440.0,7.9,2.69,0.1208,208843.0
TTMI,-0.0021,0.5196000000000001,0.1451,0.2501,0.5765,0.17329999999999998,0.0091,0.0407,1.0,767290.0,0.91,29.04,0.0048,699042.0
PLBY,0.29059999999999997,0.5193,-0.17489999999999997,0.3604,0.6273,0.0342,0.077,0.0766,2.0,582880.0,0.75,1.51,0.027200000000000002,434280.0
TECL,-0.0664,0.5183,-0.2112,-0.20679999999999998,-0.16219999999999998,-0.22030000000000002,0.0265,0.0382,,2320000.0,0.48,70.6,-0.0001,1106408.0
IDN,0.254,0.5175,0.4717,0.6183,0.413,0.39289999999999997,0.1142,0.0565,1.5,149170.0,4.43,3.9,-0.0802,661124.0
IFRX,0.0225,0.5167,-0.0055000000000000005,0.046,0.1818,-0.2632,0.0567,0.0737,1.25,327530.0,0.35,1.82,0.07690000000000001,113723.0
RAIN,-0.29350000000000004,0.5125,0.5985,-0.6204999999999999,-0.6034,-0.6334000000000001,0.1427,0.152,,38800.0,0.61,4.22,-0.21850000000000003,23499.0
NRGV,0.0851,0.5119,-0.331,-0.3264,-0.16519999999999999,-0.5716,0.04190000000000001,0.0909,2.0,1650000.0,0.78,0.98,0.0548,1289762.0
TSMU,0.015,0.5115,-0.1094,-0.09369999999999999,,-0.16190000000000002,0.026000000000000002,0.0393,,66360.0,0.51,21.01,0.042199999999999994,33844.0
PGY,0.0876,0.5104,0.053099999999999994,0.7807999999999999,0.2875,0.6437,0.049100000000000005,0.059000000000000004,1.22,2020000.0,0.89,15.27,0.0868,1791457.0
AAOI,-0.0668,0.5103,-0.34869999999999995,-0.3554,0.4202,-0.5222,0.061799999999999994,0.0716,1.6,4530000.0,0.43,17.61,0.0316,1968838.0
TSMG,0.015700000000000002,0.5085999999999999,-0.1096,,,-0.18170000000000003,0.0279,0.0401,,17680.0,0.33,12.31,0.045899999999999996,5775.0
CNTY,0.1243,0.5075999999999999,-0.3367,-0.5361,-0.3185,-0.3858,0.1025,0.0724,1.0,118950.0,0.59,1.99,0.020499999999999997,70608.0
ISSC,0.0225,0.5053,0.2639,0.3293,0.8887,0.1721,0.07629999999999999,0.0735,1.0,141400.0,0.75,10.01,-0.0138,106424.0
HSAI,0.24600000000000002,0.5031,0.10189999999999999,4.1135,3.1122,0.5650999999999999,0.040999999999999995,0.0583,1.13,5710000.0,1.09,21.63,0.0285,6243656.0
AAP,0.4285,0.5018,0.1319,0.22649999999999998,-0.3232,0.0398,0.2469,0.10679999999999999,3.11,2600000.0,10.54,49.17,0.5704,27441545.0
CRDO,0.020099999999999996,0.5011,-0.0898,0.49700000000000005,2.1839,-0.09570000000000001,0.023399999999999997,0.0316,1.23,5200000.0,0.54,60.78,0.0055000000000000005,2807454.0
